"","budget","id","original_language","popularity","production_companies","production_countries","release_date","revenue","runtime","status","title","vote_average","vote_count","genre_1","genre_2"
"2628",15000000,1018,"en",31.60985,"[{""name"": ""Asymmetrical Productions"", ""id"": 373}, {""name"": ""Les Films Alain Sarde"", ""id"": 635}, {""name"": ""Babbo Inc."", ""id"": 636}, {""name"": ""The Picture Factory"", ""id"": 637}, {""name"": ""Canal+"", ""id"": 5358}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2001-05-16,20117339,147,"Released","Mulholland Drive",7.6,1477,"Thriller","Drama"
"2629",0,10075,"en",12.295216,"[{""name"": ""Lakeshore Entertainment"", ""id"": 126}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}, {""name"": ""Daniel Bobker Productions"", ""id"": 12270}, {""name"": ""Berrick Filmproduktion"", ""id"": 51851}, {""name"": ""Blood & Chocolate Productions Ltd"", ""id"": 51852}]","[{""iso_3166_1"": ""RO"", ""name"": ""Romania""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2007-01-26,0,98,"Released","Blood and Chocolate",5.4,87,"Drama","Fantasy"
"2630",22000000,38031,"en",12.4654,"[{""name"": ""Antena 3 Films"", ""id"": 6538}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""ES"", ""name"": ""Spain""}]",2010-05-23,0,98,"Released","You Will Meet a Tall Dark Stranger",5.8,251,"Comedy","Drama"
"2631",15000000,42188,"en",30.983397,"[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}, {""name"": ""DNA Films"", ""id"": 284}, {""name"": ""Film4"", ""id"": 9349}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2010-09-15,9455232,104,"Released","Never Let Me Go",6.8,737,"Drama","Romance"
"2632",0,112430,"en",1.485324,"[]","[]",2007-08-05,0,276,"Released","The Company",7,12,"Drama",NA
"2633",15000000,6687,"en",11.428903,"[{""name"": ""Lietuvos Kinostudija"", ""id"": 2064}, {""name"": ""Scout Productions"", ""id"": 2065}, {""name"": ""Telecinco Cinema"", ""id"": 2674}, {""name"": ""Castelao Producciones"", ""id"": 7956}, {""name"": ""Canal+ Espa\u00f1a"", ""id"": 9335}, {""name"": ""Future Films"", ""id"": 10843}, {""name"": ""Filmax International"", ""id"": 12370}, {""name"": ""Filmax Group"", ""id"": 12371}, {""name"": ""Universum Film (UFA)"", ""id"": 12372}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""ES"", ""name"": ""Spain""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""LT"", ""name"": ""Lithuania""}]",2008-01-18,5926410,111,"Released","Transsiberian",6.5,195,"Thriller","Crime"
"2634",15000000,13853,"en",5.484679,"[{""name"": ""The Guber-Peters Company"", ""id"": 4357}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Producers Sales Organization (PSO)"", ""id"": 11670}, {""name"": ""Jonesfilm"", ""id"": 22297}, {""name"": ""The Jozak Company"", ""id"": 69888}, {""name"": ""Decade"", ""id"": 69889}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1986-01-17,0,98,"Released","The Clan of the Cave Bear",4.8,27,"Adventure","Drama"
"2635",0,31306,"en",5.770246,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Green Moon Productions"", ""id"": 4434}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1999-10-22,0,111,"Released","Crazy in Alabama",6.5,12,"Comedy","Drama"
"2636",15000000,8461,"en",15.175289,"[{""name"": ""Celluloid Dreams"", ""id"": 860}, {""name"": ""Tartan Films"", ""id"": 2458}, {""name"": ""Film4"", ""id"": 9349}, {""name"": ""Warner Independent Pictures (WIP)"", ""id"": 11509}]","[{""iso_3166_1"": ""AT"", ""name"": ""Austria""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""IT"", ""name"": ""Italy""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2007-10-20,7938872,112,"Released","Funny Games",6.3,545,"Horror","Thriller"
"2637",0,331592,"en",2.414721,"[{""name"": ""Young Medium"", ""id"": 63391}, {""name"": ""Listen Film"", ""id"": 63392}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""KH"", ""name"": ""Cambodia""}]",2015-09-11,0,100,"Released","Listening",5.5,31,"Drama","Thriller"
"2638",0,47692,"en",0.470645,"[{""name"": ""Alliance Atlantis Communications"", ""id"": 803}, {""name"": ""Icon Entertainment International"", ""id"": 4564}, {""name"": ""Marquis Films Ltd"", ""id"": 24724}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",1999-11-24,0,116,"Released","Felicia's Journey",6.6,23,"Drama",NA
"2639",92620000,19,"de",32.351527,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Universum Film (UFA)"", ""id"": 12372}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}]",1927-01-10,650422,153,"Released","Metropolis",8,657,"Drama","Science Fiction"
"2640",12000000,10045,"fr",17.493735,"[{""name"": ""Canal Plus"", ""id"": 104}, {""name"": ""TF1 Films Production"", ""id"": 3823}, {""name"": ""EuropaCorp"", ""id"": 6896}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}]",2004-11-09,9584131,84,"Released","District B13",6.5,565,"Action","Thriller"
"2641",8000000,400,"en",6.932221,"[{""name"": ""Miramax Films"", ""id"": 14}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1995-12-01,529766,116,"Released","Things to Do in Denver When You're Dead",6.7,85,"Drama","Crime"
"2642",15000000,253450,"zh",8.142166,"[{""name"": ""Media Asia Films"", ""id"": 5552}, {""name"": ""Sil-Metropole Organisation"", ""id"": 5686}, {""name"": ""Central Motion Pictures"", ""id"": 25345}, {""name"": ""Zhejiang Huace Film & TV"", ""id"": 85047}, {""name"": ""China Dream Film Culture Industry"", ""id"": 85048}, {""name"": ""SpotFilms"", ""id"": 85049}]","[{""iso_3166_1"": ""CN"", ""name"": ""China""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""HK"", ""name"": ""Hong Kong""}, {""iso_3166_1"": ""TW"", ""name"": ""Taiwan""}]",2015-08-27,632542,105,"Released","The Assassin",6.6,157,"Action","Drama"
"2643",15000000,9104,"en",6.329672,"[{""name"": ""Grosvenor Park Films LLP"", ""id"": 1983}, {""name"": ""Film4"", ""id"": 9349}, {""name"": ""Good Machine"", ""id"": 10565}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2001-09-08,0,98,"Released","Buffalo Soldiers",6.5,93,"Drama","Comedy"
"2644",0,11190,"ru",7.744166,"[{""name"": ""Ren Film"", ""id"": 19802}]","[{""iso_3166_1"": ""RU"", ""name"": ""Russia""}]",2003-06-25,0,105,"Released","The Return",7.4,100,"Thriller","Drama"
"2645",8500000,16353,"th",9.029489,"[{""name"": ""Iyara Films"", ""id"": 3182}]","[{""iso_3166_1"": ""TH"", ""name"": ""Thailand""}]",2008-12-04,8936663,98,"Released","Ong Bak 2",6,152,"Adventure","Action"
"2646",12000000,23759,"en",22.708647,"[{""name"": ""Path\u00e9 Pictures International"", ""id"": 1178}, {""name"": ""UK Film Council"", ""id"": 2452}, {""name"": ""Celador Films"", ""id"": 3573}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Cin\u00e9Cin\u00e9ma"", ""id"": 6301}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2010-02-15,6814789,97,"Released","Centurion",5.9,386,"Adventure","Action"
"2647",15000000,24206,"en",2.609057,"[{""name"": ""Newmarket Capital Group"", ""id"": 506}, {""name"": ""Cine Grande Corporation"", ""id"": 40144}, {""name"": ""Filmline International"", ""id"": 40759}, {""name"": ""Conquistador Entertainment"", ""id"": 50433}, {""name"": ""Algonquin Productions Limited"", ""id"": 54940}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",1996-06-26,76382,93,"Released","Silent Trigger",5,22,"Drama","Action"
"2648",15000000,10185,"en",19.913961,"[{""name"": ""Lions Gate Films"", ""id"": 35}, {""name"": ""Lakeshore Entertainment"", ""id"": 126}, {""name"": ""GreeneStreet Films"", ""id"": 2152}, {""name"": ""Midnight Picture Show"", ""id"": 22056}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2008-08-07,3533227,98,"Released","The Midnight Meat Train",6,290,"Mystery","Drama"
"2649",15000000,75033,"en",1.897761,"[]","[]",2011-09-16,0,107,"Released","Winnie Mandela",5.2,5,"Drama",NA
"2650",15000000,74536,"en",7.701186,"[{""name"": ""Millennium Films"", ""id"": 10254}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2011-11-04,0,90,"Released","The Son of No One",4.8,92,"Drama","Thriller"
"2651",15000000,31668,"en",1.833058,"[]","[{""iso_3166_1"": ""AT"", ""name"": ""Austria""}, {""iso_3166_1"": ""HU"", ""name"": ""Hungary""}]",2001-10-14,23000,99,"Released","All The Queen's Men",6.1,7,"Action","Comedy"
"2652",15000000,13501,"en",12.185204,"[{""name"": ""Destination Films"", ""id"": 769}, {""name"": ""Tempesta Films"", ""id"": 4384}, {""name"": ""Good Night Productions"", ""id"": 4385}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2007-01-25,20380,93,"Released","The Good Night",5.7,41,"Comedy","Drama"
"2653",0,15208,"en",2.500218,"[{""name"": ""Lunar Films"", ""id"": 2568}, {""name"": ""Fonds Eurimages du Conseil de l'Europe"", ""id"": 11011}, {""name"": ""Eurofilm St\u00fadi\u00f3"", ""id"": 16016}, {""name"": ""St\u00e1tn\u00ed Fond CR pro Podporu a Rozvoj Cesk\u00e9 Kinematografie"", ""id"": 26771}, {""name"": ""Jakubisko Film Slovakia"", ""id"": 26772}, {""name"": ""J&J Jakubisko Film"", ""id"": 26773}, {""name"": ""Concorde Film Trust"", ""id"": 26774}, {""name"": ""Ministry of Culture of the Slovak Republic"", ""id"": 26775}]","[{""iso_3166_1"": ""CZ"", ""name"": ""Czech Republic""}, {""iso_3166_1"": ""HU"", ""name"": ""Hungary""}, {""iso_3166_1"": ""SK"", ""name"": ""Slovakia""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2008-07-04,0,141,"Released","Bathory: Countess of Blood",5.6,31,"Drama","Fantasy"
"2654",20000000,172391,"en",6.459787,"[{""name"": ""Triggerfish Animation"", ""id"": 33805}]","[{""iso_3166_1"": ""ZA"", ""name"": ""South Africa""}]",2013-07-18,27187375,85,"Released","Khumba",5.8,72,"Animation","Adventure"
"2655",7000000,262543,"en",49.808505,"[{""name"": ""Green Moon Productions"", ""id"": 4434}, {""name"": ""Nu Boyana Viburno"", ""id"": 34070}]","[{""iso_3166_1"": ""ES"", ""name"": ""Spain""}]",2014-10-09,0,110,"Released","Automata",5.6,670,"Thriller","Science Fiction"
"2656",0,9288,"en",4.901936,"[{""name"": ""Skyline Films"", ""id"": 2055}, {""name"": ""Sweetpea Entertainment"", ""id"": 8933}, {""name"": ""Studio Hamburg WorldWide Pictures"", ""id"": 8934}, {""name"": ""Zinc Entertainment Inc."", ""id"": 8935}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2005-01-01,0,105,"Released","Dungeons & Dragons: Wrath of the Dragon God",4.8,36,"Action","Adventure"
"2657",15000000,370980,"it",0.738646,"[{""name"": ""Taodue Film"", ""id"": 45724}]","[{""iso_3166_1"": ""IT"", ""name"": ""Italy""}]",2015-12-03,0,NA,"Released","Chiamatemi Francesco - Il Papa della gente",7.3,12,"Drama",NA
"2658",15000000,20083,"zh",5.294319,"[{""name"": ""JCE Movies"", ""id"": 5649}]","[{""iso_3166_1"": ""HK"", ""name"": ""Hong Kong""}]",2009-03-22,0,119,"Released","Shinjuku Incident",6.7,65,"Drama","Action"
"2659",0,40880,"en",0.165367,"[{""name"": ""Arts Council of England"", ""id"": 718}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2001-06-29,0,124,"Released","Pandaemonium",4.5,2,"Drama","Foreign"
"2660",14600000,137,"en",52.744331,"[{""name"": ""Columbia Pictures"", ""id"": 5}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1993-02-11,70906973,101,"Released","Groundhog Day",7.4,2301,"Romance","Fantasy"
"2661",14800000,264999,"en",29.660993,"[{""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Iron Horse Entertainment (II)"", ""id"": 34981}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-07-01,122513057,115,"Released","Magic Mike XXL",6.3,706,"Comedy","Drama"
"2662",14500000,454,"en",41.493042,"[{""name"": ""Bazmark Films"", ""id"": 240}, {""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1996-10-31,147298761,120,"Released","Romeo + Juliet",6.7,1374,"Drama","Romance"
"2663",10000000,53457,"fr",10.072199,"[{""name"": ""France 2 Cin\u00e9ma"", ""id"": 83}, {""name"": ""Studio 37"", ""id"": 2577}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""TPS Star"", ""id"": 6586}, {""name"": ""France T\u00e9l\u00e9vision"", ""id"": 7454}, {""name"": ""TF1 Droits Audiovisuels"", ""id"": 8350}, {""name"": ""R\u00e9gion Ile-de-France"", ""id"": 11246}, {""name"": ""Hugo Productions"", ""id"": 13855}, {""name"": ""A Plus Image"", ""id"": 19959}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}]",2010-09-16,17511906,111,"Released","Sarah's Key",7.2,196,"Drama","War"
"2664",14500000,288980,"en",4.389363,"[{""name"": ""Production One"", ""id"": 52859}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-08-21,0,98,"Released","Freedom",5.8,9,"Drama",NA
"2665",14000000,33,"en",37.380435,"[{""name"": ""Malpaso Productions"", ""id"": 171}, {""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1992-08-07,159157447,131,"Released","Unforgiven",7.7,1113,"Western",NA
"2666",14200000,1951,"da",7.05145,"[{""name"": ""Zentropa Entertainments"", ""id"": 76}, {""name"": ""Danmarks Radio (DR)"", ""id"": 119}, {""name"": ""Arte"", ""id"": 201}, {""name"": ""Memfis Film"", ""id"": 321}, {""name"": ""Isabella Films BV"", ""id"": 814}, {""name"": ""Degeto Film"", ""id"": 986}, {""name"": ""Ognon Pictures"", ""id"": 1711}, {""name"": ""Sveriges Television (SVT)"", ""id"": 3221}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""Yleisradio (YLE)"", ""id"": 5975}, {""name"": ""Arte France Cin\u00e9ma"", ""id"": 6916}, {""name"": ""Westdeutscher Rundfunk (WDR)"", ""id"": 7025}, {""name"": ""Alan Young Pictures"", ""id"": 11499}, {""name"": ""Nederlandse Programma Stichting (NPS)"", ""id"": 12023}, {""name"": ""Canal+ Television AB"", ""id"": 12927}, {""name"": ""Film i V\u00e4st"", ""id"": 17513}, {""name"": ""Invicta Capital"", ""id"": 23207}, {""name"": ""Edith Film Oy"", ""id"": 25491}, {""name"": ""Pain Unlimited GmbH Filmproduktion"", ""id"": 30268}, {""name"": ""Sigma Films"", ""id"": 53874}, {""name"": ""Manderlay"", ""id"": 55428}]","[{""iso_3166_1"": ""DK"", ""name"": ""Denmark""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""IT"", ""name"": ""Italy""}, {""iso_3166_1"": ""NL"", ""name"": ""Netherlands""}, {""iso_3166_1"": ""SE"", ""name"": ""Sweden""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2005-05-16,674918,139,"Released","Manderlay",6.9,78,"Drama",NA
"2667",15000000,12405,"en",59.258969,"[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}, {""name"": ""Celador Films"", ""id"": 3573}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Film4"", ""id"": 9349}]","[{""iso_3166_1"": ""IN"", ""name"": ""India""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2008-05-12,377910544,120,"Released","Slumdog Millionaire",7.6,2827,"Drama","Romance"
"2668",14000000,10998,"en",16.742972,"[{""name"": ""Paramount Pictures"", ""id"": 4}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1987-09-11,320145693,119,"Released","Fatal Attraction",6.6,291,"Drama","Romance"
"2669",14000000,114,"en",45.473484,"[{""name"": ""Touchstone Pictures"", ""id"": 9195}, {""name"": ""Silver Screen Partners IV"", ""id"": 10282}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1990-03-23,4.63e+08,119,"Released","Pretty Woman",7,1746,"Romance","Comedy"
"2670",0,9396,"en",15.474831,"[{""name"": ""Paramount Pictures"", ""id"": 4}]","[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1988-05-19,239606210,110,"Released","Crocodile Dundee II",5.5,303,"Adventure","Comedy"
"2671",0,319910,"en",4.289676,"[{""name"": ""Reliance Entertainment"", ""id"": 7294}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-03-15,0,101,"Released","Broken Horses",5,10,"Thriller","Mystery"
"2672",14000000,2604,"en",25.949277,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Ixtlan"", ""id"": 4198}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1989-12-20,161001698,145,"Released","Born on the Fourth of July",6.7,395,"Drama","War"
"2673",14000000,864,"en",22.409117,"[{""name"": ""Walt Disney"", ""id"": 5888}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1993-09-30,154864401,98,"Released","Cool Runnings",6.8,491,"Comedy",NA
"2674",15000000,14435,"en",13.706357,"[{""name"": ""Lionsgate"", ""id"": 1632}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009-01-16,100734718,101,"Released","My Bloody Valentine",5.3,299,"Mystery","Horror"
"2675",13000000,1931,"en",6.92205,"[{""name"": ""Rainforest Films"", ""id"": 1309}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2007-05-16,75511123,114,"Released","Stomp the Yard",6.1,88,"Drama","Music"
"2676",14000000,691,"en",27.17347,"[{""name"": ""United Artists"", ""id"": 60}, {""name"": ""Eon Productions"", ""id"": 7576}, {""name"": ""Danjaq"", ""id"": 10761}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1977-07-07,185438673,125,"Released","The Spy Who Loved Me",6.6,507,"Adventure","Action"
"2677",14000000,9877,"en",12.159009,"[{""name"": ""Original Film"", ""id"": 333}, {""name"": ""TriStar Pictures"", ""id"": 559}, {""name"": ""Phoenix Pictures"", ""id"": 11317}, {""name"": ""Canal+ Droits Audiovisuels"", ""id"": 53473}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1998-09-25,72527595,99,"Released","Urban Legend",5.6,290,"Horror","Thriller"
"2678",0,62008,"en",4.448494,"[]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012-02-23,0,111,"Released","Good Deeds",6.2,45,"Comedy","Drama"
"2679",14000000,12227,"en",13.13724,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Silver Screen Partners IV"", ""id"": 10282}, {""name"": ""Hybrid Productions Inc."", ""id"": 12608}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1991-01-18,34793160,107,"Released","White Fang",6.5,135,"Action","Adventure"
