"","budget","popularity","revenue","runtime","vote_average","vote_count","genre_1","genre_2","release_month"
"2933",1.2e+07,7.558959,37170057,91,5.9,65,"Drama","Horror","8"
"2934",11,3.375208,11,145,6.4,29,"Drama","Action","4"
"2935",1.2e+07,4.234269,4884663,100,5.5,57,"Science Fiction","NA","1"
"2936",1.1e+07,39.337949,62076141,111,7.2,1213,"Drama","Romance","10"
"2937",1.1e+07,29.543331,2e+07,184,7.7,505,"Drama","Romance","12"
"2938",2.4e+07,4.12064,14782676,89,5.8,53,"Comedy","NA","11"
"2939",2.4e+07,2.259537,13700000,84,5.7,34,"Comedy","NA","10"
"2940",1.1e+07,7.722021,59520298,98,6.3,139,"Drama","Comedy","9"
"2941",1.1e+07,7.063053,23430766,95,4.9,74,"Comedy","Romance","3"
"2942",1.1e+07,16.003958,13110448,100,7,334,"Drama","Thriller","11"
"2943",1.1e+07,21.204929,61619773,120,7.3,440,"Drama","NA","4"
"2944",66072293.44,6.799314,NA,118,6.6,131,"Drama","NA","9"
"2945",1.1e+07,33.758281,NA,81,7.3,838,"Fantasy","Horror","10"
"2946",1.4e+07,9.371811,6413915,86,5.4,60,"Comedy","Romance","2"
"2947",1.1e+07,33.282794,3e+07,118,7.5,919,"Romance","Drama","12"
"2948",1e+07,3.208172,4069090,125,8.2,12,"Drama","History","9"
"2949",1.1e+07,4.131918,NA,125,6.8,80,"Crime","Drama","10"
"2950",88661032.79,4.093288,NA,91,5.1,75,"Comedy","Romance","8"
"2951",1.1e+07,1.187671,2832826,113,6.6,9,"Comedy","Drama","5"
"2952",1.1e+07,36.319205,32935319,105,7.2,834,"Drama","Music","10"
"2953",59491674.48,4.146752,16017403,95,5.8,75,"Drama","Romance","8"
"2954",1.1e+07,9.705589,2807854,98,5.1,153,"Drama","Adventure","8"
"2955",1.1e+07,1.396985,2200000,124,5.9,16,"Drama","History","1"
"2956",74685708.96,4.056774,2945242,105,6,33,"Comedy","Music","9"
"2957",1.1e+07,5.062687,NA,104,6.2,42,"Drama","NA","9"
"2958",71112449.89,3.122152,NA,111,5.6,35,"Drama","Thriller","9"
"2959",10800000,32.943848,113857533,92,5.9,820,"Horror","Thriller","10"
"2960",72251461.71,0.700127,NA,116,7.3,6,"Drama","Action","4"
"2961",1.1e+07,31.763201,NA,97,5.9,881,"Drama","Comedy","2"
"2962",84207007,8.950864,NA,123,5.7,25,"Crime","Drama","7"
"2963",7400000,3.246903,1.7e+07,193,6.1,42,"Drama","Romance","8"
"2964",1.4e+07,4.519523,18535191,97,6.3,46,"Drama","Comedy","4"
"2965",6500162.251,18.764453,NA,98,5.2,302,"Science Fiction","Thriller","8"
"2966",69548961.36,6.340135,NA,102,5.6,112,"Horror","NA","10"
"2969",1e+07,12.792446,17500000,97,5.8,160,"Romance","Comedy","4"
"2970",30311656.02,1.985552,NA,97,6.8,6,"Adventure","Drama","2"
"2971",10500000,0.037073,123509,99,8.5,2,"Drama","Comedy","9"
"2972",40934534.62,0.12082,NA,135,5.2,29,"Drama","Comedy","4"
"2973",1.1e+07,3.646848,NA,110,5,16,"Drama","Action","5"
"2974",1.2e+07,5.759545,9622846,145,6.4,35,"History","Drama","6"
"2975",1.1e+07,25.302978,NA,105,7,766,"Comedy","Drama","12"
"2977",1.1e+07,10.016909,NA,106,5.3,149,"Drama","Thriller","2"
"2978",1e+07,33.124871,163876815,108,6.1,1071,"Horror","Thriller","10"
"2979",1e+07,10.892398,85300000,106,6.5,249,"Action","Comedy","6"
"2980",2.8e+07,14.754281,90449929,98,5.8,568,"Comedy","NA","8"
"2981",1e+07,53.727146,118587880,105,6.1,1306,"Action","Horror","6"
"2982",1e+07,8.9876,103166989,95,5.7,418,"Comedy","Romance","1"
"2983",1e+07,29.244768,139352633,93,5.9,903,"Horror","Thriller","10"
"2984",1e+07,14.447723,91196419,101,5.6,261,"Drama","Horror","1"
"2985",6e+06,5.882208,57231524,110,6,77,"Drama","Comedy","2"
"2986",13800000,17.3393,52293982,119,6.7,291,"Drama","NA","10"
"2987",1e+07,19.524972,50100000,178,7.2,234,"Action","Drama","9"
"2988",1e+07,8.932837,50752337,101,6.4,198,"Comedy","Family","10"
"2989",1e+07,35.695442,183474602,92,5.8,865,"Horror","Mystery","10"
"2990",1.2e+07,26.598884,41205099,92,6.5,755,"Comedy","NA","2"
"2991",1e+07,23.316208,59217789,90,6.1,720,"Horror","Thriller","7"
"2992",1e+07,25.929893,40485039,90,6.7,454,"Adventure","Comedy","2"
"2993",1e+07,8.305998,37402877,153,7,103,"Drama","Family","9"
"2994",1e+07,21.258991,136836156,124,6.9,459,"Drama","Comedy","11"
"2995",1e+07,5.699058,44460850,83,6.6,67,"Science Fiction","Animation","1"
"2996",12305523,36.582038,36230219,107,5.9,748,"Action","Adventure","6"
"2997",1e+07,34.224204,57500000,90,6.4,742,"Action","Adventure","10"
"2998",1e+07,38.179483,64188367,97,5.8,1102,"Horror","Mystery","1"
"2999",1e+07,30.934688,33583175,80,5.8,816,"Horror","Mystery","1"
"3000",2e+07,7.499639,33526835,85,6,100,"Comedy","NA","11"
"3001",1e+07,45.946524,104303851,97,6.2,983,"Drama","Horror","6"
"3002",1e+07,4.928777,25754284,108,6.4,69,"Action","Adventure","3"
"3003",1e+07,10.125029,32101000,108,5.4,197,"Horror","Thriller","3"
"3004",9e+06,20.452449,32973937,89,6.4,379,"Comedy","Music","10"
"3005",1e+07,14.543435,30652890,130,6.8,823,"Fantasy","Comedy","11"
"3006",1e+07,6.015354,NA,98,5.5,62,"Comedy","Drama","9"
"3007",1e+07,12.902975,29450919,101,6.2,161,"Drama","Fantasy","6"
"3008",1.5e+07,6.216203,30050028,114,6.3,252,"Action","Thriller","5"
"3009",1e+07,3.290639,29392418,100,6,31,"Action","Comedy","11"
"3010",8500000,4.844451,34411240,84,5,70,"Drama","Thriller","9"
"3011",1.2e+07,9.559737,38368909,103,5.3,153,"Comedy","Romance","10"
"3012",1e+07,11.350382,25605015,100,6.1,122,"Comedy","Drama","6"
"3013",1e+07,13.455373,33697647,91,6.9,291,"Crime","Drama","3"
"3014",6.5e+07,31.974359,143695338,102,6.2,679,"Adventure","Family","8"
"3015",1e+07,16.78512,20766616,103,6.9,311,"Horror","Science Fiction","10"
"3016",1e+07,26.090495,52882018,97,5.4,581,"Horror","NA","8"
"3017",1.4e+07,2.698185,24637469,116,5.8,36,"Drama","Music","8"
"3018",90275596.09,5.904126,NA,96,5,114,"Horror","Thriller","2"
"3019",1e+07,22.888173,42333295,98,5.8,441,"Mystery","Science Fiction","11"
"3020",1e+07,5.025446,NA,105,6.4,81,"Drama","Comedy","6"
"3021",80828130.19,2.580808,NA,123,5.2,13,"Drama","Action","2"
"3022",87806949.82,4.192064,NA,107,5.3,49,"Action","Thriller","9"
"3023",106427182.6,2.596338,NA,112,6.1,27,"Comedy","Drama","9"
"3024",9e+06,18.289303,17096053,93,7.5,676,"Comedy","Drama","9"
"3025",1e+07,26.268209,66821036,100,4.7,507,"Science Fiction","NA","11"
"3026",1e+07,17.592299,85978266,122,6.3,272,"Drama","Comedy","2"
"3027",51492892.11,6.27141,NA,101,6.4,34,"Comedy","Drama","7"
"3028",78150471.34,11.158906,NA,100,5.5,203,"Comedy","Drama","6"
"3029",1e+07,3.079862,16153593,129,6.3,47,"Drama","Romance","8"
"3030",111297093.7,8.288813,NA,81,6.1,159,"Action","Comedy","1"
"3031",1.1e+07,32.579697,48572000,96,6.6,864,"Action","Horror","1"
"3032",12600000,33.555764,28650575,84,6,635,"Horror","Thriller","5"
"3033",1e+07,2.959547,15795189,99,6.6,50,"Western","History","5"
"3034",2.5e+07,4.068107,15156200,110,6,57,"Action","Crime","3"
"3035",1e+07,17.663353,21587700,130,7,1068,"Drama","NA","5"
"3036",1e+07,4.207456,20342161,84,5.6,72,"Action","Adventure","2"
"3037",1e+07,7.944457,NA,92,8,201,"Documentary","Music","8"
"3038",1e+07,3.352702,NA,90,5.4,58,"Comedy","NA","8"
"3039",89811957.41,5.856363,NA,76,5.6,62,"Animation","Family","6"
"3040",6400000,21.006078,35057696,99,6.6,406,"Drama","NA","10"
"3041",1e+07,5.647538,17297244,96,6.2,136,"Action","Comedy","5"
"3042",1e+07,1.000178,NA,104,8.1,12,"Comedy","Drama","3"
"3043",5e+06,27.247013,58978653,108,6.7,1049,"Thriller","Mystery","7"
"3044",98504599.81,1.83428,NA,108,6.1,15,"Adventure","Drama","12"
"3045",1e+07,11.592129,NA,87,5.5,75,"Comedy","Romance","3"
"3046",1e+07,18.366362,12827813,89,7.4,1050,"Comedy","Crime","2"
"3047",1e+07,6.736274,10571408,98,6.4,86,"Comedy","NA","7"
"3048",1e+07,28.570174,28883511,105,6.8,1196,"Drama","NA","12"
"3049",3e+07,5.671691,9898412,100,6.2,179,"Comedy","Crime","9"
"3050",108638440,5.842299,NA,89,5.3,101,"Comedy","Family","7"
"3051",1e+07,9.525626,8801940,114,6.4,137,"Crime","Mystery","10"
"3052",1e+07,14.038512,6110000,90,5.1,179,"Action","Adventure","5"
"3053",152071424.4,9.177896,NA,97,6.8,131,"Crime","Drama","9"
"3054",6e+06,35.350303,32438988,90,4.4,797,"Comedy","NA","1"
"3055",1e+07,12.067921,NA,95,5.3,145,"Comedy","NA","2"
"3056",1e+07,30.863082,9636289,101,6.3,700,"Comedy","Drama","6"
"3057",144117088.8,10.254807,6861102,87,5.9,135,"Comedy","NA","2"
"3059",132052573.5,16.361743,6842058,94,5.9,289,"Horror","Thriller","9"
"3060",1e+07,1.374409,NA,74,5.5,2,"Animation","Drama","1"
"3061",1.8e+07,6.18869,9495408,131,7.3,99,"Drama","Thriller","9"
"3062",1e+07,15.280261,NA,112,7.7,306,"Drama","NA","10"
"3063",93144173.09,0.753481,NA,96,5.5,34,"Action","Crime","5"
"3064",9500000,14.105392,7800000,88,6.4,334,"Comedy","NA","9"
"3065",1e+07,14.905357,3.3e+07,100,6.2,238,"Comedy","Romance","9"
"3066",1e+07,0.518056,2154696,79,3.8,6,"Comedy","Romance","12"
"3067",9e+06,12.172131,21571189,121,6.5,115,"Drama","NA","9"
"3068",50308604.01,3.084874,NA,85,4.1,10,"Comedy","Family","10"
"3069",1e+07,17.078656,7177143,126,6.9,336,"Adventure","Drama","9"
"3070",1e+07,16.318608,10835752,107,6.6,183,"Comedy","Drama","3"
"3071",1e+07,10.409155,4417580,83,6.1,217,"Drama","Comedy","9"
"3072",58752579.41,5.355763,NA,120,6.9,73,"Drama","Romance","9"
"3073",105853003.8,4.725357,NA,112,5.4,41,"Drama","Science Fiction","10"
"3074",11500000,4.850402,3275585,100,5.7,36,"Action","Crime","9"
"3075",1e+07,8.902102,3193102,89,6.6,105,"Action","Crime","5"
"3076",6500000,28.223163,98410061,112,7.2,1149,"Drama","NA","1"
"3077",1e+07,3.007816,5164404,140,6.4,25,"Drama","Romance","9"
"3078",71558407.12,1.610132,NA,92,6.8,15,"Action","Thriller","5"
"3079",69392620.38,8.326131,NA,120,7.3,90,"Drama","Romance","3"
"3080",1e+07,3.919057,NA,97,4.4,51,"Comedy","NA","9"
"3081",74834618.8,2.23411,NA,135,6.3,24,"Comedy","Drama","10"
"3082",1e+07,19.865989,40055439,95,4.8,448,"Horror","Thriller","1"
"3083",1.4e+07,0.310513,439564,118,6,2,"Adventure","Mystery","2"
"3084",1e+07,19.263477,7587485,97,5.8,383,"Comedy","Drama","4"
"3085",1e+07,4.123533,1759252,98,7,54,"Drama","NA","6"
"3086",105387821.6,6.948401,NA,98,6.4,168,"Drama","Mystery","12"
"3087",1e+07,3.988432,1631839,101,5.4,24,"Action","Comedy","2"
"3088",9.8e+07,5.099923,NA,132,6.8,49,"Adventure","Drama","12"
"3089",2e+07,19.494703,1969193,105,6.4,365,"Thriller","Crime","9"
"3090",109918927.8,3.759988,NA,154,5.5,46,"Action","Science Fiction","6"
"3091",1e+07,4.176066,NA,87,6.2,51,"Thriller","Comedy","5"
"3092",1e+07,16.436178,3665069,102,6.5,425,"Crime","Drama","9"
"3093",1e+07,14.979375,7022728,96,6.1,210,"Comedy","Drama","9"
"3094",102444762.8,8.045488,NA,104,6.8,37,"Crime","Drama","5"
"3095",87580464.1,8.312153,NA,93,4.9,46,"Comedy","NA","9"
"3096",1e+07,10.733761,21786738,111,6,190,"Drama","Romance","5"
"3097",78614053.8,0.111313,NA,119,6.3,7,"Drama","NA","5"
"3098",1e+07,4.570043,598645,89,4.8,50,"Comedy","Romance","10"
"3099",5e+06,6.265659,1296184,106,5.6,86,"Action","Adventure","4"
"3100",51200571.21,17.54768,42776760,113,6.6,491,"Action","Comedy","7"
"3101",1e+07,3.412162,NA,93,5.5,62,"Drama","NA","8"
"3102",52989460.69,0.627964,NA,105,6.4,5,"Comedy","Crime","10"
"3103",79915014.68,5.75555,NA,103,6.5,98,"Drama","NA","11"
"3104",107189192.6,1.031142,NA,100,5.3,3,"Drama","NA","10"
"3105",7700000,7.554799,1072602,123,5.9,131,"Drama","Thriller","2"
"3106",1e+07,2.85283,NA,111,6.3,29,"Comedy","Drama","9"
"3107",80951866,1.769593,NA,86,6.4,12,"Action","Crime","7"
"3108",1e+07,9.805551,295750,99,6.5,177,"Comedy","Romance","8"
"3109",79969429.82,12.898984,NA,96,6.4,169,"Horror","Comedy","5"
"3110",1e+07,2.803642,NA,82,6,50,"Drama","Thriller","8"
"3111",30113405.79,6.085879,42145,110,6.4,139,"Drama","NA","10"
"3112",107911845.3,11.946898,126247,83,4.1,178,"Comedy","Crime","6"
"3113",73747170.97,0.397341,NA,0,6,5,"Drama","Crime","2"
"3114",1e+07,0.072085,NA,125,5.8,14,"War","History","5"
"3115",1e+07,2.849895,NA,104,6.2,31,"Comedy","Family","3"
"3116",1e+07,0.666218,45779,86,3,9,"Comedy","NA","2"
"3117",9e+07,1.388136,NA,90,4.8,19,"Comedy","Drama","2"
"3118",3200000,2.631688,NA,90,5.4,59,"Comedy","Romance","4"
"3119",61321203.04,10.955567,NA,90,4.7,44,"Comedy","Drama","1"
"3120",104251177,0.122874,140987,94,5.8,4,"Drama","Family","12"
"3121",1e+07,5.145655,17472,111,5.1,83,"Drama","Thriller","7"
"3122",1e+07,1.728816,9069,85,7,5,"Comedy","NA","10"
"3123",1e+07,3.064563,NA,93,3.9,29,"Comedy","Romance","12"
"3124",14100000,9.318033,NA,107,5.7,188,"Crime","Mystery","1"
"3125",64378959.48,7.245108,NA,94,5.4,130,"Drama","Horror","5"
"3126",105342627.4,9.085482,NA,91,6.4,34,"Comedy","Drama","10"
"3127",48509998.6,6.814247,NA,99,5.6,80,"Thriller","Drama","1"
"3128",1e+07,2.873796,NA,91,4.3,16,"Music","Drama","6"
"3129",63922393.88,4.481897,NA,117,6.1,35,"Action","Thriller","9"
"3130",111246155.8,1.413934,NA,85,6.5,1,"Family","Animation","8"
"3131",1e+07,2.574014,NA,106,6.4,22,"Drama","War","8"
"3132",10,1.617943,11,85,6.9,26,"Drama","Romance","8"
"3133",60867938.14,1.259968,NA,99,4.3,9,"Comedy","Romance","5"
"3134",1e+07,5.099472,NA,90,4,53,"Action","Horror","5"
"3135",73689221.82,2.131524,NA,116,6.4,6,"Drama","Foreign","2"
"3136",56589127.36,0.304566,NA,85,5,6,"Comedy","NA","3"
"3137",1e+07,11.847324,NA,130,7.1,193,"Action","Adventure","7"
"3138",10,10.013629,1e+07,99,4.9,119,"Horror","Thriller","9"
"3139",1e+07,3.753703,NA,89,6.7,27,"Drama","Action","4"
"3140",9500000,19.978021,17164377,107,6.4,737,"Comedy","NA","4"
"3141",9600000,3.588529,4386236,144,6,24,"Drama","Romance","9"
"3142",1.1e+07,9.337388,59827328,98,6.4,135,"Comedy","NA","1"
"3143",1e+07,11.431434,NA,94,4.3,158,"Action","NA","9"
"3144",9500000,28.675891,111584787,117,6.5,531,"Action","Thriller","6"
"3145",10,9.70276,NA,102,6.1,86,"Drama","Action","4"
"3146",8900000,17.151293,19839492,127,7.5,400,"Drama","Romance","7"
"3147",10500000,11.225044,14144000,98,4.5,123,"Horror","Thriller","6"
"3148",9500000,5.346205,NA,87,4.9,34,"Horror","Science Fiction","10"
"3149",9400000,14.562991,6e+07,163,7,140,"Action","Adventure","11"
"3150",12899867,19.747809,85582407,121,7.3,406,"Comedy","Drama","3"
"3151",9300000,12.928269,NA,90,6.2,148,"Animation","Science Fiction","8"
"3152",1e+07,3.193777,NA,89,6.2,51,"Action","Comedy","9"
"3153",68353942.89,5.107235,NA,104,6.9,49,"Drama","War","12"
"3154",1e+07,10.073144,NA,94,5.1,74,"Action","Horror","2"
"3155",35650070.41,4.807549,NA,131,6,40,"Drama","Action","5"
"3156",7400000,36.173598,21817298,136,7,885,"Drama","Science Fiction","5"
"3157",99399737.27,5.499412,NA,92,7.1,83,"Drama","Comedy","8"
"3158",82090450.73,5.900535,NA,176,7.3,66,"Drama","Romance","11"
"3160",85000,29.262427,30859000,83,7.2,590,"Horror","NA","10"
"3161",1e+07,17.611971,2995811,106,6.3,254,"Drama","Music","3"
"3162",9e+06,7.623979,83304330,181,7.4,134,"Drama","Romance","11"
"3163",5500000,31.036,141195658,130,6.5,562,"Adventure","Action","12"
"3164",1e+07,10.424596,NA,93,5.7,129,"Horror","Comedy","3"
"3165",7e+06,7.720692,8220215,110,7,118,"Comedy","Drama","2"
"3166",9e+06,6.717994,41590886,118,6.9,66,"Drama","Action","11"
"3167",9e+06,3.951041,34573780,120,6.8,38,"Drama","Comedy","10"
"3168",9e+06,27.600843,44196684,87,6.3,581,"Horror","Thriller","11"
"3169",9e+06,14.098952,24538513,123,7.3,235,"Documentary","NA","5"
"3171",9e+06,3.269459,NA,91,4.9,70,"Comedy","Drama","1"
"3172",9e+06,18.514292,23936908,88,6.6,693,"Comedy","Adventure","5"
"3173",9e+06,7.029126,NA,126,6.7,60,"Drama","Thriller","10"
"3174",2.6e+07,11.233081,28780255,118,6.5,201,"Crime","Drama","2"
"3175",40600000,34.022209,90400000,116,7.1,738,"Comedy","NA","6"
"3176",9e+06,4.134327,21510851,84,4.8,119,"Horror","Thriller","12"
"3177",69086407.56,6.904734,NA,85,5.8,21,"Comedy","Romance","5"
"3178",9e+06,4.641006,NA,137,7.4,71,"War","Drama","10"
"3179",43030738.06,5.663889,NA,114,6.8,110,"Drama","NA","1"
"3180",63660896.46,1.118511,6126237,80,6.3,16,"Comedy","Romance","4"
"3181",8500000,8.775844,19125401,119,6.4,100,"Action","Crime","9"
"3182",9e+06,2.062087,4777465,97,6.5,95,"Comedy","Drama","9"
"3183",9e+06,8.738737,4350774,79,6,41,"Comedy","NA","4"
"3184",58859413.5,4.976268,NA,114,6.8,78,"Romance","Drama","10"
"3185",9e+06,3.810697,NA,91,5.7,49,"Action","Science Fiction","3"
"3186",9e+06,2.365328,2955039,97,6,17,"Drama","NA","6"
"3187",9e+06,5.2545,NA,103,5.5,29,"Comedy","Drama","9"
"3188",84090148.96,5.293363,NA,92,6.1,56,"Comedy","Music","1"
"3189",59842636.79,10.932711,1053788,119,6.9,116,"Drama","Music","10"
"3190",59703800.73,9.05029,NA,156,7.2,250,"Horror","Mystery","5"
"3191",9e+06,9.933926,18663238,84,6.8,79,"Documentary","Music","8"
"3192",45854119.88,0.843067,NA,185,5.1,6,"Drama","Foreign","8"
"3193",9e+06,8.218383,NA,120,6,35,"Horror","Thriller","1"
"3194",6e+06,5.119593,14348529,98,5.8,214,"Comedy","NA","4"
"3195",9e+06,2.872281,NA,128,7,33,"Comedy","Drama","5"
"3196",9e+06,0.717811,771499,130,4.8,14,"Drama","NA","5"
"3197",5e+06,1.458884,140666,86,6.1,7,"Drama","Family","11"
"3198",6500000,7.028946,NA,130,6.8,68,"Crime","Drama","3"
"3199",9e+06,2.009597,1046166,97,4.5,12,"Comedy","Romance","8"
"3200",43105283.82,7.247023,NA,102,7,54,"Thriller","Mystery","2"
"3201",34099988.01,2.351706,NA,105,5.6,10,"Drama","Romance","3"
"3202",9e+06,4.799022,NA,103,5.8,75,"Drama","Romance","5"
"3203",5e+06,16.072466,328203506,97,6.3,503,"Adventure","Comedy","9"
"3204",33531035.23,3.891186,NA,76,5.2,27,"Animation","Science Fiction","12"
"3205",8800000,3.789485,NA,90,5.9,62,"Thriller","Mystery","1"
"3206",7347125,3.949796,NA,122,7.3,40,"Drama","History","4"
"3207",9e+07,14.038703,20374201,127,7.9,285,"Drama","NA","10"
"3208",8.6e+07,18.172736,14373825,84,6.3,395,"Thriller","Crime","11"
"3209",39698789.49,1.881466,NA,69,8,27,"Action","Adventure","3"
"3210",9e+06,6.677926,NA,96,5.6,61,"Thriller","Action","11"
"3211",8500000,24.750909,32222567,97,6.8,538,"Horror","Comedy","7"
"3212",7e+06,17.697042,39462438,112,6.8,274,"Drama","Music","12"
"3213",9250000,7.000949,29174648,125,6.8,28,"Drama","Music","11"
"3214",8500000,11.436405,22456509,96,5.6,85,"Comedy","NA","9"
"3215",9e+06,14.171759,2500000,98,5.7,146,"Science Fiction","NA","10"
"3216",64380079.37,0.702971,NA,92,6.1,14,"Adventure","Family","10"
"3217",89453117.92,13.476596,NA,99,6.7,270,"Comedy","NA","4"
"3218",1.2e+07,3.604863,20138836,122,6.8,50,"Drama","NA","9"
"3219",8500000,40.28709,43528634,100,6.8,1322,"Romance","Comedy","2"
"3220",2.2e+07,3.809131,5271666,104,3.4,38,"Drama","Romance","9"
"3221",65017738.29,11.708343,NA,101,5.6,175,"Horror","Drama","2"
"3222",8e+06,2.60632,NA,135,6.6,28,"Action","Drama","12"
"3223",8500000,9.230073,4440055,119,6.8,107,"Drama","Romance","11"
"3224",1.2e+07,14.719886,42345360,145,7.7,232,"Drama","Romance","2"
"3225",9e+06,28.540614,6108720,106,6.6,671,"Action","Adventure","10"
"3226",8e+06,0.034259,1997807,126,7,17,"Adventure","Drama","6"
"3227",72319574.58,1.840511,NA,128,6.6,29,"Drama","Foreign","3"
"3228",6500000,6.787967,22889018,124,7.1,154,"Drama","History","5"
"3229",7700000,3.353176,4.6e+07,159,7.2,79,"Romance","NA","5"
"3230",8250000,7.973109,3e+07,171,7,63,"Drama","History","11"
"3231",73927100.88,5.897479,188126,98,6.7,100,"Horror","Comedy","7"
"3232",1e+07,1.465762,NA,122,4.3,7,"Adventure","Drama","2"
"3234",71392860.23,10.639916,76657000,97,7,164,"Adventure","Comedy","5"
"3236",8500000,2.62082,5001655,104,5.1,107,"Comedy","Horror","2"
"3237",8200000,37.960289,286214286,174,7.4,941,"Drama","Family","3"
"3238",8e+06,21.735068,69821334,111,6.1,321,"Comedy","Fantasy","3"
"3239",8e+06,14.793177,100523181,102,7.5,1686,"Comedy","Drama","7"
"3240",8e+06,51.109279,52287414,89,7.8,1522,"Crime","Drama","8"
"3242",86602316.35,3.804597,NA,95,4.8,75,"Drama","NA","1"
"3243",8e+06,26.356697,4.3e+07,111,7.2,561,"Crime","Drama","6"
"3244",8e+06,3.501158,27362712,109,7,31,"Comedy","Romance","10"
"3245",85913461.74,2.088251,NA,108,5.7,15,"Comedy","Thriller","4"
"3246",8e+06,33.372828,39187783,100,7,1261,"Comedy","Drama","9"
"3247",73380860.44,8.864368,NA,85,5.3,180,"Horror","Mystery","3"
"3248",8e+06,37.821106,26049082,94,6.1,1004,"Comedy","Romance","1"
"3249",67025655.02,4.293706,NA,89,5.6,23,"Comedy","NA","12"
"3250",54944991.76,3.467923,NA,80,7.5,18,"Adventure","NA","9"
"3251",8e+06,10.19377,NA,111,7.2,189,"Drama","Comedy","5"
"3252",6500000,25.289665,81974493,142,6.5,456,"Adventure","Action","12"
"3253",1.4e+07,14.730796,18090181,112,6.4,291,"Horror","Thriller","10"
"3254",8e+06,4.482714,22593409,91,5.8,62,"Drama","Comedy","10"
"3255",8e+06,4.932893,18948425,112,6.7,81,"Drama","NA","4"
"3256",8e+06,7.894489,17460020,82,6.4,177,"Comedy","Crime","1"
"3257",8e+06,13.987772,29010817,97,5.2,99,"Comedy","NA","1"
"3259",8e+06,9.799177,16856124,93,6.1,181,"Drama","Comedy","1"
"3260",8e+06,5.069095,12671300,116,6.5,42,"Action","Comedy","7"
"3261",8e+06,13.517017,10629321,118,5.9,261,"Action","Thriller","11"
"3262",75174718.75,1.353971,NA,114,5.7,9,"Drama","NA","3"
"3263",56665417.53,14.969093,25288872,93,6.6,348,"Comedy","Drama","9"
"3265",86172057.95,0.269661,8880705,110,3.9,5,"Comedy","Drama","4"
"3266",8e+06,5.93923,8279017,92,6.6,148,"Drama","Horror","5"
"3267",8e+06,11.837067,10130000,104,5.7,134,"Comedy","NA","4"
"3268",8e+06,2.149469,NA,97,4.6,30,"Comedy","Romance","5"
"3269",45387540.9,1.569449,NA,89,4.9,11,"Comedy","NA","10"
"3270",8e+06,3.535789,NA,92,5.5,46,"Comedy","Drama","9"
"3271",84179556.77,5.897391,25966555,140,6.9,95,"Drama","Romance","3"
"3272",8e+06,21.024346,5659286,90,7,459,"Animation","Comedy","12"
"3273",8e+06,7.235794,18124262,129,7,97,"Comedy","Drama","11"
"3274",8e+06,8.204829,NA,111,6.9,196,"Comedy","Thriller","1"
"3275",8e+06,8.403859,2275557,79,5.7,95,"Action","Thriller","8"
"3276",8.5e+07,4.221313,NA,104,6.3,39,"Comedy","Crime","9"
"3277",8e+06,13.143045,6491240,101,6.9,672,"Comedy","Drama","7"
